Title	Average	Min95	Min99	Max99	Max95
Standard	14.1763182970588	12.1932742830793	11.5700318786857	16.7826047154319	16.1593623110384
BaggingHook	7.33041328617647	7.10205071817604	7.0302796253759	7.63054694697704	7.55877585417691
