Title	Average	Min95	Min99	Max99	Max95
Standard	0.181407366570013	0.172220851460281	0.169333660997223	0.193481072142803	0.190593881679744
BaggingHook	0.120235724753215	0.115817656746543	0.114429121087303	0.126042328419126	0.124653792759887
