Title	Average	Min95	Min99	Max99	Max95
Standard	12.3146337963235	11.2374272945122	10.8988766796573	13.7303909129898	13.3918402981348
BaggingHook	7.16223122735294	6.97663647874611	6.91830670061253	7.40615575409335	7.34782597595978
