FrameTime	CursorPosScreenX	CursorPosScreenY	SuccessfulSel?	dx	dy	dt	distance	cursorSpeed	smoothSpeed12	smoothSpeed24	smoothSpeed48	smoothSpeed96
136.8718	937	555	False	-2.0	-2.0	0.016099999999994452	2.8284271247461903	175.67870340044502	772.8452045955815	582.022758727571	653.0795073919306	682.2154281710218
136.8887	934	555	False	-3.0	0.0	0.016899999999992588	3.0	177.51479289948614	755.8765750483855	574.5382560507796	648.0090469614264	684.0645405970581
136.9052	926	556	False	-8.0	1.0	0.01650000000000773	8.06225774829855	488.62168171483466	769.2314062119536	592.341255570084	654.1468994049126	683.7563043077852
136.922	917	560	False	-9.0	4.0	0.016799999999989268	9.848857801796104	586.2415358215711	800.2001885846526	616.7679862293161	652.5765068166615	679.845939340285
136.9386	910	563	False	-7.0	3.0	0.01660000000001105	7.615773105863909	458.7815124011349	807.060179100517	618.313601454847	647.5616607036093	665.6234835229308
136.9553	907	563	False	-3.0	0.0	0.01669999999998595	3.0	179.64071856302542	782.5845335469156	583.3834617343309	612.8737320590614	643.2076399200048
136.972	905	563	False	-2.0	0.0	0.01670000000001437	2.0	119.76047904181311	711.2093181750666	557.297181877567	588.1434216024495	623.4960378309903
136.9887	905	562	False	0.0	-1.0	0.01669999999998595	1.0	59.88023952100847	639.7357527349615	539.6767783139672	570.8607771694991	607.3363271934383
137.0052	903	562	False	-2.0	0.0	0.01650000000000773	2.0	121.21212121206442	534.0941130881303	535.5668380507935	565.7520405753924	603.5091442715257
137.0219	901	562	False	-2.0	0.0	0.01669999999998595	2.0	119.76047904201694	416.8531072598684	535.0110544952496	560.8506008513015	604.7566492615466
137.0387	901	561	False	0.0	-1.0	0.01680000000001769	1.0	59.52380952374685	314.67315249680024	529.6012989036352	556.4780597909224	605.3766889440857
137.0556	900	555	False	-1.0	-6.0	0.016899999999992588	6.082762530298219	359.9267769408809	242.2119041735033	526.6064751111668	555.0484183864556	609.1259262038865
137.0722	901	549	False	1.0	-6.0	0.01660000000001105	6.082762530298219	366.43147772856446	258.1079687008466	515.476586648211	542.5893001684818	612.9429207635591
137.0887	909	543	False	8.0	-6.0	0.01649999999997931	10.0	606.0606060613661	293.8201197976699	524.8483474230246	539.9188217139815	619.2560520766982
137.1053	918	537	False	9.0	-6.0	0.01660000000001105	10.816653826391969	651.6056521918536	307.40211733742154	538.3167617746846	539.6887185844299	620.9608870562369
137.1222	929	530	False	11.0	-7.0	0.016899999999992588	13.038404810405298	771.5032432195868	322.84059295392285	561.5203907692846	544.5323065655326	616.4425324895167
137.1389	936	523	False	7.0	-7.0	0.01670000000001437	9.899494936611665	592.7841279403082	334.0074775821873	570.533828341349	554.4164926629072	594.5967345530363
137.1553	938	522	False	2.0	-1.0	0.01640000000000441	2.23606797749979	136.34560838409686	330.3995517339432	556.4920426404263	554.7620161908673	557.2338387404294
