FrameTime	CursorPosScreenX	CursorPosScreenY	SuccessfulSel?	dx	dy	dt	distance	cursorSpeed	smoothSpeed12	smoothSpeed24	smoothSpeed48	smoothSpeed96
89.88931	1048	951	False	-9.0	-4.0	0.01644999999999186	9.848857801796104	598.7147599879014	548.4630479195346	468.93539501094256	421.94885994900534	461.2514261276508
89.90584	1043	950	False	-5.0	-1.0	0.016530000000003042	5.0990195135927845	308.4706299813579	551.9062099609921	437.28854434142704	428.37533140695035	460.43936247179954
89.92274	1041	949	False	-2.0	-1.0	0.0169000000000068	2.23606797749979	132.31171464490475	536.1882211082213	434.87840742615737	431.1318254620525	459.3550405474178
89.93918000000001	1039	949	False	-2.0	0.0	0.016440000000002897	2.0	121.65450121652357	530.3936210979135	439.9473449768459	433.6662942373967	458.0893468702479
89.95589	1035	948	False	-4.0	-1.0	0.016709999999989122	4.123105625617661	246.74480105447904	543.8775418946296	450.2283783541159	438.8068109260317	456.8631936093755
89.97267	1033	947	False	-2.0	-1.0	0.01677999999999713	2.23606797749979	133.25792476163124	554.9823689580988	450.18838497933893	441.583017691899	452.65762157464974
89.98926999999999	1032	945	False	-1.0	-2.0	0.01659999999999684	2.23606797749979	134.70289021085637	515.3496453805998	438.38807008139526	444.3893279046252	445.7088735959955
90.00596999999999	1032	942	False	0.0	-3.0	0.01670000000000016	3.0	179.64071856287254	429.5959224905693	416.5644564149622	448.1318428746851	435.1445041804625
90.0227	1037	939	False	5.0	-3.0	0.01673000000000968	5.830951894845301	348.5326894705276	342.50586800701075	404.7222028692588	449.8603099863298	431.83039746392865
90.03938000000001	1043	936	False	6.0	-3.0	0.016680000000008022	6.708203932499369	402.1704995501285	286.3832605843058	400.880258128196	439.84170414035003	430.0638773316791
90.05601999999999	1046	935	False	3.0	-1.0	0.016639999999981114	3.1622776601683795	190.04072476995003	287.1959491869256	393.4937642470857	424.1850287738068	430.6561915758893
90.07251	1047	935	False	1.0	0.0	0.016490000000004557	1.0	60.642813826544796	238.07372233647553	381.1129751094118	406.2543372761831	429.8964673163552
90.08935	1051	934	False	4.0	-1.0	0.016840000000001965	4.123105625617661	244.84000152121018	208.58415913091793	378.5236035252228	388.5018869289651	432.4468839988678
90.10616999999999	1061	934	False	10.0	0.0	0.016819999999995616	10.0	594.5303210465283	232.42246671968215	392.1643383403337	386.02467725793787	438.63990817643577
90.12275	1076	934	False	15.0	0.0	0.016580000000004702	15.0	904.7044632084286	296.7885290999758	416.4883751040952	398.5671986110997	448.0639130015236
90.13936	1090	934	False	14.0	0.0	0.016610000000000014	14.0	842.8657435279945	356.889465959265	443.64154352858594	411.6423850894956	456.2215024496141
90.1561	1098	934	False	8.0	0.0	0.016739999999998645	8.0	477.8972520908392	376.152170212295	460.0148560534589	418.80069498665836	456.78900263552447
90.17215	1100	932	False	2.0	-2.0	0.016050000000007003	2.8284271247461903	176.22598908068264	379.7328422388826	467.3576055984873	420.71519542706466	452.73195437000476
90.18871	1098	929	False	-2.0	-3.0	0.016559999999998354	3.605551275463989	217.72652629615627	386.65147857932425	451.00056197995855	420.71793288590555	448.8234026692115
90.20536	1082	923	False	-16.0	-6.0	0.0166499999999985	17.08800749063506	1026.3067561943903	457.20698171528403	443.4014521029232	440.8503228405954	456.385969918108
90.22216999999999	1045	905	False	-37.0	-18.0	0.016809999999992442	41.14608122288197	2447.714528429534	632.1388016285346	487.3223348177691	491.8443755162107	481.2622175511082
90.23874	981	871	False	-64.0	-34.0	0.01657000000001574	72.47068372797375	4373.607949783037	963.0919224812769	624.7375915327877	582.9612078033573	526.8206336946815
90.25529	910	826	False	-71.0	-45.0	0.01654999999999518	84.05950273467003	5079.1240323078255	1370.5155314427664	828.8557403148425	683.5150806402286	579.728175697888
90.2721	846	779	False	-64.0	-47.0	0.016809999999992442	79.40403012442127	4723.618686761271	1759.096854187327	998.5852882618977	766.3299610790988	628.9325370183179
90.28882	743	709	False	-103.0	-70.0	0.016720000000006507	124.53513560437472	7448.2736605458285	2359.382992439378	1283.9835757851445	876.4594853980451	706.518720982337
90.30537	705	676	False	-38.0	-33.0	0.01654999999999518	50.32891812864648	3041.0222434236334	2563.257319304137	1397.8398930119063	917.564218676668	730.1594385897134
90.3221	697	665	False	-8.0	-11.0	0.01673000000000968	13.601470508735444	812.9988349508412	2555.6151836160047	1426.2018563579868	930.5401318920735	720.5606814125061
90.33887	697	659	False	0.0	-6.0	0.016769999999993956	6.0	357.78175313071927	2515.1915177495653	1436.0404918544118	937.9939184156302	710.8947855978732
90.35531	697	659	False	0.0	0.0	0.016440000000002897	0.0	0.0	2475.3667467419955	1425.759458477142	937.9939184156302	707.0983739926834
90.37207	697	659	False	0.0	0.0	0.016759999999990782	0.0	0.0	2460.6812476519385	1420.2070449454075	935.1977149623744	706.4738735930028
90.38895	698	659	False	1.0	0.0	0.01688000000000045	1.0	59.24170616113586	2447.4741793073536	1417.0628289433355	927.7254495123667	707.0909746988481
90.40545999999999	704	662	False	6.0	3.0	0.016509999999996694	6.708203932499369	406.31156465782635	2395.8079133459732	1426.5074475306255	921.535951972795	711.3233868307003
90.42228	713	668	False	9.0	6.0	0.016820000000009827	10.816653826391969	643.0828672048543	2245.42194157725	1438.780371602889	921.7512872360752	718.0221666974176
90.439	728	673	False	15.0	5.0	0.016719999999992297	15.811388300841896	945.6571950268649	1959.7593786809027	1461.4256505810863	931.1529543546425	725.3881669710953
90.4555	742	677	False	14.0	4.0	0.01650000000000773	14.560219778561036	882.4375623366191	1610.0355061833022	1490.275518813031	941.8846415300596	730.2165704137982
90.47225999999999	761	685	False	19.0	8.0	0.016759999999990782	20.615528128088304	1230.0434443973534	1318.904235986309	1539.0005450868146	960.0567600981144	734.89638982647
90.48914	793	705	False	32.0	20.0	0.01688000000001466	37.73592452822641	2235.5405526181066	884.5098103256655	1621.9464013825184	1000.2350024538719	746.8527085982513
90.50549000000001	801	716	False	8.0	11.0	0.01635000000000275	13.601470508735444	831.8942207176242	700.4158084334981	1631.836563868814	1012.0004511045751	735.8777519584718
90.52232	804	724	False	3.0	8.0	0.01682999999998458	8.54400374531753	507.6651066741152	674.9713310771043	1615.2932573465512	1015.8908162253243	728.7132503363044
90.53905	805	729	False	1.0	5.0	0.01673000000000968	5.0990195135927845	304.78299543274557	670.5547679356065	1592.8731428425824	1018.2573431855853	720.5313197226556
90.55553	805	735	False	0.0	6.0	0.016480000000001382	6.0	364.07766990288206	700.8945737608468	1588.130660251417	1024.0727581524393	711.6652459481834
90.57239	805	740	False	0.0	5.0	0.016859999999994102	5.0	296.5599051009341	725.6078991859246	1593.1445734189276	1030.2510895087087	698.5539585588978
90.58898	805	744	False	0.0	4.0	0.016590000000007876	4.0	241.10910186848108	740.7635154948701	1594.1188474011078	1022.5597046905345	684.2241943380918
90.60540999999999	805	744	False	0.0	0.0	0.016429999999985512	0.0	0.0	706.9042184400513	1551.3560658930082	997.3787589979671	674.9791267091634
90.62231	805	744	False	0.0	0.0	0.0169000000000068	0.0	0.0	653.3139795063133	1449.3679605417776	968.3451476797749	673.5877064722682
90.63894	805	744	False	0.0	0.0	0.016630000000006362	0.0	0.0	574.5092132540746	1267.1342959674846	945.9359437501375	672.9575390998142
90.65562	805	744	False	0.0	0.0	0.01667999999999381	0.0	0.0	500.972749726023	1055.5041279546585	942.1799341347519	670.3048275857593
90.67229	805	744	False	0.0	0.0	0.016670000000004848	0.0	0.0	398.4691293595768	858.6866826729389	928.6359854674197	669.6780726720009
90.68929	805	750	False	0.0	6.0	0.016999999999995907	6.0	352.9411764706732	241.58584801395736	563.0478291698075	923.5157024774775	672.7322812132438
90.7056	807	762	False	2.0	12.0	0.016310000000004266	12.165525060596439	745.8936272589367	234.41913189240006	467.41747016294516	932.628681587427	680.502006497191
90.72245	808	774	False	1.0	12.0	0.016849999999990928	12.041594578792296	714.6346931037851	251.6665974282059	463.31896425265114	944.7604103053203	687.9461178836888
90.73915	808	781	False	0.0	7.0	0.01670000000000016	7.0	419.1616766467026	261.19815419603566	465.8764610658172	950.9584764601158	692.3123853487587
90.75579	808	784	False	0.0	3.0	0.016640000000009536	3.0	180.2884615383582	245.88238683232535	473.38848029658203	949.5739693868633	694.1903901564498
90.77253	806	788	False	-2.0	4.0	0.016739999999998645	4.47213595499958	267.15268548386746	243.43178519756984	484.5198421917432	952.3634435685766	696.9732306302402
90.78921	804	789	False	-2.0	1.0	0.01667999999999381	2.23606797749979	134.05683318349037	234.51076280715392	487.63713915100794	952.349984047173	698.3696559759015
90.80583	803	789	False	-1.0	0.0	0.016620000000003188	1.0	60.16847172080675	239.52480211722116	473.21451027863213	949.86097890463	698.9964108896601
90.8224	803	789	False	0.0	0.0	0.016570000000001528	0.0	0.0	239.52480211722116	446.4193908117632	942.5998812073273	696.2300955968311
90.8392	800	789	False	-3.0	0.0	0.01680000000000348	3.0	178.5714285713916	254.40575449817047	414.4574838761185	937.9415672286036	688.8916356844793
90.8557	794	788	False	-6.0	-1.0	0.01649999999999352	6.082762530298219	368.65227456367325	285.12677737847656	393.0497635522458	941.6626411826396	682.9238349782255
90.87254	779	783	False	-15.0	-5.0	0.016840000000001965	15.811388300841896	938.9185451805256	363.3699894768536	380.9195594182113	959.9600522525142	683.107194764351
90.88937	770	780	False	-9.0	-3.0	0.01682999999999879	9.486832980505138	563.6858574275591	380.93204622326084	311.25894711860514	966.6026742505632	677.5522805897665
90.90566	764	778	False	-6.0	-2.0	0.016289999999997917	6.324555320336759	388.24771763889305	351.1282204215906	292.77367615699137	962.305120012904	674.1648986354234
90.92263	760	776	False	-4.0	-2.0	0.016970000000000596	4.47213595499958	263.53187713608855	313.53631909094923	282.6014582595736	948.9473578030637	673.7572782070841
90.93919	758	774	False	-2.0	-2.0	0.016559999999998354	2.8284271247461903	170.79873941705745	292.8394076551454	277.0187809255866	934.9459618840857	673.294173486793
90.95586999999999	756	772	False	-2.0	-2.0	0.01667999999999381	2.8284271247461903	169.56997150762828	291.9462001525846	268.914293492451	928.5224768719354	673.6615859292993
90.97269	754	767	False	-2.0	-5.0	0.016820000000009827	5.385164807134504	320.1643761671437	296.3638410428576	269.8978131202098	931.5211932695701	676.1181943483198
90.98931	749	759	False	-5.0	-8.0	0.016620000000003188	9.433981132056603	567.6282269587722	332.4947905241311	283.5027766656386	938.8108120333745	679.7643724596425
91.00587	740	754	False	-9.0	-5.0	0.016559999999998354	10.295630140987	621.7167959533831	379.29048421017916	309.40764316369615	930.3818545283535	685.616088684477
91.02274	727	748	False	-13.0	-6.0	0.016869999999997276	14.317821063276353	848.7149415102944	450.01672933603703	344.7707657266251	897.0693631342028	694.4568693252091
91.03941	721	745	False	-6.0	-3.0	0.016670000000004848	6.708203932499369	402.4117535991253	468.67008975501477	361.5379221265886	814.336109047038	698.6486584252001
91.05592	718	743	False	-3.0	-2.0	0.016509999999996694	3.605551275463989	218.38590402572447	456.1478922101858	370.63733479432716	713.0707313744942	698.2929060073639
91.07271	717	743	False	-1.0	0.0	0.016790000000000305	1.0	59.55926146515675	382.86795190057165	373.11897068870866	615.9028266808251	691.1163938799644
91.0902	716	743	False	-1.0	0.0	0.01748999999999512	1.0	57.17552887365803	340.6587578544132	360.79540203883306	461.9216156043215	669.1905505011858
91.10647	716	743	False	0.0	0.0	0.01627000000000578	0.0	0.0	308.3047813845055	329.71650090304405	398.56698553299583	658.0656021048344
91.1234	711	743	False	-5.0	0.0	0.01693000000000211	5.0	295.33372711159933	310.95493554913133	312.2456273200363	387.78229578634495	659.1612138392117
91.14017	692	745	False	-19.0	2.0	0.016769999999993956	19.1049731745428	1139.2351326505477	391.65796831858887	342.24868798686316	404.0625745263414	671.0282464709882
91.15673000000001	661	752	False	-31.0	7.0	0.016560000000012565	31.78049716414141	1919.112147591624	537.4531496589219	414.6996749057492	444.04407760116686	691.018998008401
91.17345	644	761	False	-17.0	9.0	0.016719999999992297	19.235384061671343	1150.441630483266	606.642920851932	451.5033809473909	468.01161156956823	701.604663265974
91.1901	637	766	False	-7.0	5.0	0.0166499999999985	8.602325267042627	516.656172194799	602.395249621601	467.445020072862	477.54107961193625	702.6332645621541
91.2068	637	768	False	0.0	2.0	0.01670000000000016	2.0	119.76047904191503	560.5655565456453	469.92802037790824	471.5712653282714	696.5536086505358
91.22319	638	774	False	1.0	6.0	0.016390000000001237	6.082762530298219	371.126450902853	520.7665156616919	485.39162249886044	465.905506655313	693.8283969456967
91.23992	642	780	False	4.0	6.0	0.01672999999999547	7.211102550927978	431.028245722052	523.1512233386024	495.91065654680466	455.1840702114627	693.1685122830551
91.25668	648	789	False	6.0	9.0	0.016760000000004993	10.816653826391969	645.3850731735529	558.7344874342548	507.4411898222163	450.2454766872322	696.0650591086484
91.27335	653	798	False	5.0	9.0	0.016669999999990637	10.295630140987	617.6142856024466	605.2390727790289	494.0535123397963	437.486535879005	698.7716479885622
91.28996	664	814	False	11.0	16.0	0.016610000000000014	19.4164878389476	1168.9637470769164	697.8880909626337	519.2734244085195	415.2661857635635	707.7505941087203
91.3064	675	831	False	11.0	17.0	0.016440000000002897	20.248456731316587	1231.6579520263394	800.5262536314953	554.4155175079965	423.59459683249514	717.7975239685376
91.3233	693	848	False	18.0	17.0	0.0169000000000068	24.758836806279895	1465.0199293650849	898.0001038192855	604.4775196842046	443.5394889718903	729.7151525986097
91.33991999999999	701	857	False	8.0	9.0	0.016619999999988977	12.041594578792296	724.5243428881037	863.4408713390818	627.5494198288316	452.2841003772103	735.2707217814003
91.35651999999999	704	860	False	3.0	3.0	0.01659999999999684	4.242640687119285	255.58076428434293	724.813256063475	631.1332028611947	450.02374817682403	737.0482531646343
91.37313	704	860	False	0.0	0.0	0.016610000000014224	0.0	0.0	628.9431201898695	617.793020520897	443.8454168205546	737.0482531646343
91.3899	704	860	False	0.0	0.0	0.016769999999993956	0.0	0.0	585.8884391736364	594.1418443976148	438.82231053162786	730.6910076110838
91.40646	704	860	False	0.0	0.0	0.016559999999998354	0.0	0.0	575.9083992534767	568.2369778995572	438.82231053162786	718.1005347648
91.42321	704	860	False	0.0	0.0	0.01675000000000182	0.0	0.0	544.9811950115723	532.8738553366283	438.82231053162786	703.5837291057038
