FrameTime	CursorPosScreenX	CursorPosScreenY	SuccessfulSel?	dx	dy	dt	distance	cursorSpeed	smoothSpeed12	smoothSpeed24	smoothSpeed48	smoothSpeed96
71.87661999999999	727	446	False	0.0	2.0	0.01657999999999049	2.0	120.6272617612272	179.35596103905652	349.36195478325794	429.8947641774876	391.1015597261324
71.89324	727	448	False	0.0	2.0	0.0166200000000174	2.0	120.33694344151061	184.41188373236983	354.3759940933209	401.62480280489876	391.4761082604066
71.91	727	454	False	0.0	6.0	0.016759999999990782	6.0	357.99522673050717	214.24481929324543	366.81672410390314	394.1843477797397	393.220864223986
71.92663	727	463	False	0.0	9.0	0.016630000000006362	9.0	541.1906193623906	254.32697957625422	386.8487098804572	400.4541473447883	392.1402465400308
71.94337	733	478	False	6.0	15.0	0.016739999999998645	16.15549442140351	965.0832987697024	334.7505878070628	423.57791558576497	420.56004940249045	396.08651490407374
71.96008	742	492	False	9.0	14.0	0.016710000000003333	16.64331697709324	996.0093942004739	387.8112508966235	451.634216719354	441.3102451150003	402.78045626105944
71.9771	754	502	False	12.0	10.0	0.017019999999988045	15.620499351813308	917.7731699074195	432.2446795328853	461.4347474366496	460.43051948807164	410.3669330345677
71.99339	764	508	False	10.0	6.0	0.016290000000012128	11.661903789690601	715.8934186422296	429.67578540636265	431.3991631975664	472.8514488536113	417.82415614542424
72.00999	764	508	False	0.0	0.0	0.01659999999999684	0.0	0.0	409.1382997238623	343.2414306960895	472.8514488536113	417.82415614542424
72.02668	764	508	False	0.0	0.0	0.016689999999996985	0.0	0.0	409.1382997238623	307.6099866438399	472.8514488536113	416.42856748361436
72.04330999999999	764	508	False	0.0	0.0	0.01662999999999215	0.0	0.0	404.1985644936699	292.5863684599355	444.46161748417825	407.2329093610164
72.06004	764	508	False	0.0	0.0	0.01673000000000968	0.0	0.0	394.5757777346234	287.56931046274934	409.91596229349904	396.89493171175485
72.07666	764	508	False	0.0	0.0	0.016620000000003188	0.0	0.0	384.52350592118773	281.93973348011986	375.4529722329901	388.4760010735763
72.09333000000001	764	508	False	0.0	0.0	0.016670000000004848	0.0	0.0	374.49542730106185	279.4536555167135	357.9748032157282	380.933410763151
72.11001	764	508	False	0.0	0.0	0.01667999999999381	0.0	0.0	344.6624917401862	279.4536555167135	351.7410110752946	377.1976068181411
72.12687	764	508	False	0.0	0.0	0.016859999999994102	0.0	0.0	299.563273459987	276.9451265181183	350.4905108752146	375.793605928109
72.14357	760	500	False	-4.0	-8.0	0.01670000000000016	8.94427190999916	535.5851443113218	263.77176058845527	299.2611741977567	361.6485347150338	379.9811976111246
72.16028	759	498	False	-1.0	-2.0	0.016710000000003333	2.23606797749979	133.81615664268963	191.92232412530657	289.8667875109627	364.43637131175655	380.74760586932524
72.17673	759	498	False	0.0	0.0	0.01645000000000607	0.0	0.0	115.44122663302163	273.8429530829511	364.43637131175655	378.78453123920445
72.19346999999999	747	497	False	-12.0	-1.0	0.016739999999984434	12.041594578792296	719.3306200002087	115.72766007951988	272.70172274293895	379.4224258950942	381.24267534473375
72.21045	726	507	False	-21.0	10.0	0.01698000000000377	23.259406699226016	1369.8119375277297	229.87865487349737	319.5084772986775	407.9601745935886	386.7369809013708
