FrameTime	CursorPosScreenX	CursorPosScreenY	SuccessfulSel?	dx	dy	dt	distance	cursorSpeed	smoothSpeed12	smoothSpeed24	smoothSpeed48	smoothSpeed96
133.7361	610	369	False	9.0	-21.0	0.01640000000000441	22.847319317591726	1393.1292266820476	335.36308137026253	312.1101073804729	374.60464938937974	1460.0518649980402
133.7528	618	348	False	8.0	-21.0	0.01670000000001437	22.47220505424423	1345.6410212110716	442.50981317777627	361.1215293602043	400.1733540965661	1474.068958968989
133.7694	625	331	False	7.0	-17.0	0.01659999999998263	18.384776310850235	1107.516645233101	527.745913043138	391.3931683926765	406.5095817791793	1485.6055906901668
133.7861	631	322	False	6.0	-9.0	0.01670000000001437	10.816653826391969	647.7038219390815	576.6707264875588	407.15558678922395	370.9353018606775	1492.352505502032
133.8028	633	321	False	2.0	-1.0	0.01669999999998595	2.23606797749979	133.89628607794438	573.035850919097	398.0986752783115	323.0633539123297	1493.7472584820107
133.8195	636	321	False	3.0	0.0	0.01670000000001437	3.0	179.64071856271968	577.96575015676	382.0548535802522	309.8379665511442	1495.6185159670392
133.8362	655	336	False	19.0	15.0	0.01669999999998595	24.20743687382041	1449.5471181940586	678.8012634992621	424.1792819756982	340.03686484685375	1488.219600847359
133.85299999999998	669	362	False	14.0	26.0	0.016799999999989268	29.5296461204668	1757.7170309812896	802.9616350680834	477.33717031475703	376.6559696589639	1357.149767371867
133.8696	669	367	False	0.0	5.0	0.01660000000001105	5.0	301.2048192769079	810.0702638428205	477.16526654314015	382.9310700605661	1157.9330855289816
133.8862	669	367	False	0.0	0.0	0.01660000000001105	0.0	0.0	805.080243882745	468.16938012730424	382.9310700605661	963.137468243378
133.9028	669	367	False	0.0	0.0	0.01660000000001105	0.0	0.0	800.0601635614545	461.1544319012546	382.9310700605661	840.6815931083266
133.9196	669	367	False	0.0	0.0	0.016799999999989268	0.0	0.0	692.9997240131858	458.64439174060936	370.5302764097646	817.4637216223983
133.9364	665	369	False	-4.0	2.0	0.016799999999989268	4.47213595499958	266.198568750145	599.0888358521939	467.22595861122454	344.5104233597508	820.2366233802123
133.953	656	370	False	-9.0	1.0	0.01660000000001105	9.055385138137417	545.5051288030958	532.410844818196	487.46032899798246	340.9798399070541	825.9189684719113
133.9696	644	371	False	-12.0	1.0	0.01660000000001105	12.041594578792296	725.3972637821855	500.56756303061974	514.1567380368753	351.5943396945984	833.4751899696424
133.9863	628	372	False	-16.0	1.0	0.01669999999998595	16.0312195418814	959.9532659817298	526.5883500341737	551.6295382608627	371.5933660692178	843.4747031569522
134.003	608	374	False	-20.0	2.0	0.01669999999998595	20.09975124224178	1203.5779186981254	615.7284860858555	594.3821685024726	396.66790604209535	856.011973143391
134.0197	591	379	False	-17.0	5.0	0.01670000000001437	17.72004514666935	1061.0805477038384	689.1818051809487	633.5737776688507	418.7737507859253	867.0648955153059
134.0362	589	393	False	-2.0	14.0	0.01650000000000773	14.142135623730951	857.0991287105652	639.8111393906576	659.3062014449561	436.62998263406206	875.9930114393743
134.0529	604	425	False	15.0	32.0	0.01669999999998595	35.34119409414458	2116.2391673158277	669.6879840852024	736.324809576639	480.7182986198084	884.2674359431239
134.0698	651	496	False	47.0	71.0	0.016899999999992588	85.14693182963201	5038.279989921263	1064.4442483055655	937.2572560741892	585.6824650765014	884.7456302279793
134.0863	725	588	False	74.0	92.0	0.01650000000000773	118.06777714516353	7155.622857279286	1660.7461530788394	1232.9131984807884	727.9994513010196	918.8355319052595
134.1029	776	626	False	51.0	38.0	0.01660000000001105	63.60031446463138	3831.3442448547617	1980.0248401500694	1390.0425018557582	804.1208982167608	931.6641635151192
134.1197	815	646	False	39.0	20.0	0.016799999999989268	43.829214001622255	2608.881785812515	2197.4316556344456	1445.2156898238125	855.9625619272097	942.0021541742948
134.1364	829	651	False	14.0	5.0	0.01670000000001437	14.866068747318506	890.1837573236954	2249.430421348908	1424.259628600548	868.1848679905166	933.693418556416
134.1532	832	653	False	3.0	2.0	0.016799999999989268	3.605551275463989	214.61614734918408	2221.856339561082	1377.133592189636	869.1275607749262	899.3343423869995
134.1698	837	656	False	5.0	3.0	0.01660000000001105	5.830951894845301	351.2621623398445	2190.678414440887	1345.6229887357501	868.5080785642194	892.2897787868602
134.1864	846	663	False	9.0	7.0	0.01659999999998263	11.40175425099138	686.852665723091	2167.9200310860006	1347.254190560084	877.2048886746601	893.0063381032951
134.2032	856	673	False	10.0	10.0	0.01680000000001769	14.142135623730951	841.793787125956	2137.771353454986	1376.749919770418	887.4242975243707	891.2967196383356
134.2198	863	679	False	7.0	6.0	0.01659999999998263	9.219544457292887	555.3942444158154	2095.6308281809847	1392.4063166809638	887.2305851306138	893.2941975631169
134.2364	868	680	False	5.0	1.0	0.01660000000001105	5.0990195135927845	307.1698502162283	2049.803388306457	1344.807263848554	884.4932729121319	895.2388634225489
134.2531	870	680	False	2.0	0.0	0.01669999999998595	2.0	119.76047904201694	1883.430164283639	1276.5590741844176	876.9481222495932	885.1545289704727
