FrameTime	CursorPosScreenX	CursorPosScreenY	SuccessfulSel?	dx	dy	dt	distance	cursorSpeed	smoothSpeed12	smoothSpeed24	smoothSpeed48	smoothSpeed96
140.908	735	507	False	0.0	0.0	0.01649999999997931	0.0	0.0	604.3292163543921	881.4947545518747	1013.9268713215369	730.7386407686921
140.9247	735	507	False	0.0	0.0	0.01670000000001437	0.0	0.0	604.3292163543921	813.0765292337073	1013.9268713215369	728.8561106482081
140.9413	735	507	False	0.0	0.0	0.01660000000001105	0.0	0.0	574.5673115924684	738.8066243354959	1013.9268713215369	724.471768006927
140.9581	735	507	False	0.0	0.0	0.016799999999989268	0.0	0.0	548.9698240744493	673.9363648544035	1002.5615551759538	719.9738247990091
140.9747	736	506	False	1.0	-1.0	0.01660000000001105	1.4142135623730951	85.19358809470806	535.4949103796415	630.6091160847973	960.2394831857899	720.2375055133197
140.9915	755	498	False	19.0	-8.0	0.016799999999989268	20.615528128088304	1227.1147695298496	623.5555431580109	665.8640102963006	902.9696671266039	733.0199510292556
141.0085	773	494	False	18.0	-4.0	0.016999999999995907	18.439088914585774	1084.6522890935419	550.6998436672696	711.0578556751983	799.3957828377816	744.3184123739801
141.025	783	494	False	10.0	0.0	0.01650000000000773	10.0	606.0606060603221	358.0446073023334	733.8153709476738	753.4514536488263	750.0115040045683
141.0415	788	494	False	5.0	0.0	0.01650000000000773	5.0	303.03030303016106	315.4255232297626	706.0190294011987	714.5043291664343	751.7898226335802
141.0581	788	494	False	0.0	0.0	0.01659999999998263	0.0	0.0	290.4754234293849	547.9873064329081	679.5435152176425	745.577790168341
141.0749	788	494	False	0.0	0.0	0.01680000000001769	0.0	0.0	280.43526278680406	488.0002696151723	663.6686273654021	733.1220715179483
141.0913	788	494	False	0.0	0.0	0.01639999999997599	0.0	0.0	275.50429631738217	452.7155000949158	659.6999054023353	718.243253601423
141.108	788	494	False	0.0	0.0	0.01670000000001437	0.0	0.0	275.50429631738217	439.9167563358844	656.9434113472354	711.1862996973717
141.1248	788	494	False	0.0	0.0	0.016799999999989268	0.0	0.0	275.50429631738217	439.9167563358844	655.6883912669127	710.2988664880503
141.1416	783	494	False	-5.0	0.0	0.01680000000001769	5.0	297.6190476187342	300.30588361894337	437.43659760570307	653.9513441661828	712.7790252182064
141.1583	769	496	False	-14.0	2.0	0.01669999999998595	14.142135623730951	846.8344684875958	370.8754226595764	459.92262336701	655.283031458615	719.7176874778015
141.175	747	500	False	-22.0	4.0	0.01670000000001437	22.360679774997898	1338.9628607771651	475.3561953831144	505.4255528813751	659.2997055279839	729.8482227178911
141.1917	719	501	False	-28.0	1.0	0.01669999999998595	28.0178514522438	1677.7156558243937	512.9062692409931	568.2309061994991	684.8638345683747	738.6732509081079
141.2082	719	502	False	0.0	1.0	0.01650000000000773	1.0	60.60606060603221	427.5690835337006	489.1344636004822	682.5552144613731	728.7007716242601
141.2249	720	503	False	1.0	1.0	0.01669999999998595	1.4142135623730951	84.68344684875959	384.120986932737	371.0827971175324	680.3507309743221	709.6190167450185
141.2416	748	515	False	28.0	12.0	0.01670000000001437	30.463092423455635	1824.1372708640372	510.8799009188934	413.1527120743251	712.2261398036061	719.538473235089
141.2583	837	563	False	89.0	48.0	0.01669999999998595	101.11874208078342	6055.01449586039	1015.4644422405926	652.9699328349858	827.5186118396583	781.356520819981
141.2751	954	649	False	117.0	86.0	0.01680000000001769	145.2067491544384	8643.25887823128	1735.7360154265325	1008.0856391066654	995.6803392469632	871.3904674682235
141.2917	1051	709	False	97.0	60.0	0.01659999999998263	114.0570032922135	6870.903812791135	2308.311333159127	1291.9078147382518	1116.7451832947245	942.9623821847978
141.3083	1074	723	False	23.0	14.0	0.01660000000001105	26.92582403567252	1622.037592509313	2443.4811325349033	1359.4927144261399	1120.493734489013	959.8586071067698
141.325	1078	725	False	4.0	2.0	0.01669999999998595	4.47213595499958	267.79257215588876	2465.7971802145607	1370.6507382659684	1091.8636337498435	962.648113066727
141.3416	1078	725	False	0.0	0.0	0.01660000000001105	0.0	0.0	2440.9955929129997	1370.6507382659684	1054.728681300738	962.648113066727
141.3582	1078	725	False	0.0	0.0	0.01660000000001105	0.0	0.0	2370.426053872367	1370.6507382659684	1022.2935515601915	949.6125252433102
141.3749	1078	725	False	0.0	0.0	0.01669999999998595	0.0	0.0	2258.84581547427	1367.101005428689	998.8550607567487	923.7040649062695
141.3916	1078	725	False	0.0	0.0	0.01670000000001437	0.0	0.0	2119.0361774889034	1315.9712233649452	990.9176168306285	898.6507707575951
141.4083	1078	725	False	0.0	0.0	0.01669999999998595	0.0	0.0	2113.985672438401	1270.7773779860477	990.9176168306285	892.4132458074901
141.4251	1070	726	False	-8.0	1.0	0.016799999999989268	8.06225774829855	479.89629454188685	2146.9200764128277	1265.5205316727795	999.6679513102323	897.4121655423014
141.4417	1055	734	False	-15.0	8.0	0.01660000000001105	17.0	1024.096385541487	2080.250002635949	1295.5649517774182	1000.7919905893141	908.0798362250252
141.4585	1040	746	False	-15.0	12.0	0.016799999999989268	19.209372712298546	1143.4150423994533	1670.950048180871	1343.2072452107288	945.5972758218239	919.990409583353
141.4751	1023	764	False	-17.0	18.0	0.01660000000001105	24.758836806279895	1491.4961931483983	1074.9698244239642	1405.3529199252453	946.6765947702143	935.5268282619821
141.4918	1006	792	False	-17.0	28.0	0.01670000000001437	32.7566787083184	1961.4777669634857	665.8509872716601	1487.0811602153906	969.8983301551588	955.9588883345183
141.5085	994	810	False	-12.0	18.0	0.01669999999998595	21.633307652783937	1295.4076438803677	638.6318248859146	1541.0564787104058	990.4866175231506	968.2126385931921
141.5252	990	817	False	-4.0	7.0	0.01670000000001437	8.06225774829855	482.7699250474019	656.5466042935408	1561.1718922540476	1000.5443242949715	955.1304607420892
141.5418	988	820	False	-2.0	3.0	0.01659999999998263	3.605551275463989	217.20188406432302	674.646761298901	1557.821177105947	997.6288873558306	940.1206734763988
141.5583	988	820	False	0.0	0.0	0.01650000000000773	0.0	0.0	674.646761298901	1522.5364075856305	991.2295154763259	933.9569653896215
141.575	988	820	False	0.0	0.0	0.01669999999998595	0.0	0.0	674.646761298901	1466.746288386582	986.0859206339842	933.9569653896215
141.5919	988	820	False	0.0	0.0	0.01690000000002101	0.0	0.0	674.646761298901	1396.8414693938987	982.5361877967047	933.9569653896215
141.6084	988	820	False	0.0	0.0	0.01649999999997931	0.0	0.0	674.646761298901	1394.3162168686474	941.7253402345705	933.9569653896215
141.625	988	820	False	0.0	0.0	0.01660000000001105	0.0	0.0	634.6554034204104	1390.7877399166157	880.9352685170797	933.9569653896215
141.6418	988	820	False	0.0	0.0	0.016799999999989268	0.0	0.0	549.3140379586198	1314.782020297281	863.9673661858087	933.9569653896215
141.6586	989	844	False	1.0	24.0	0.01680000000001769	24.020824298928627	1429.8109701728174	573.1803652730667	1122.0652067269655	887.5175697809814	948.850829662255
141.6753	991	873	False	2.0	29.0	0.01669999999998595	29.068883707497267	1740.651719013277	593.9433257618067	834.456575092882	921.2711070997794	966.9826184019767
141.6919	991	901	False	0.0	28.0	0.01660000000001105	28.0	1686.7469879506843	571.0490941774066	618.4500407245298	955.1789277313966	984.552899526463
141.7087	989	918	False	-2.0	17.0	0.016799999999989268	17.11724276862369	1018.8834981330134	548.0054153651271	593.3186201255172	976.4056672758344	995.1662692986819
141.7251	989	918	False	0.0	0.0	0.01640000000000441	0.0	0.0	507.77458827784363	582.1605962856885	976.4056672758344	995.1662692986819
141.74200000000002	989	918	False	0.0	0.0	0.01690000000002101	0.0	0.0	489.6744312724834	582.1605962856885	976.4056672758344	995.1662692986819
141.7586	988	918	False	-1.0	0.0	0.01659999999998263	1.0	60.24096385548473	494.69451159377377	584.6706364463338	977.6606873561569	990.1111212660517
141.7751	988	918	False	0.0	0.0	0.01650000000000773	0.0	0.0	494.69451159377377	584.6706364463338	975.8858209375172	968.0626520616498
141.7921	984	918	False	-4.0	0.0	0.016999999999995907	4.0	235.29411764711546	514.3023547310335	594.4745580149636	955.2228906899603	929.0962789082784
141.8089	975	918	False	-9.0	0.0	0.016799999999989268	9.0	535.714285714628	558.9452118739191	616.7959865864065	943.7866822862328	871.5912325620035
141.8254	960	921	False	-15.0	3.0	0.01650000000000773	15.297058540778355	927.0944570164356	636.2030832919554	635.4292433561793	950.4748875144851	851.9631705816522
141.8421	936	929	False	-24.0	8.0	0.01669999999998595	25.298221281347036	1514.8635497825344	762.4417124404999	655.8778751995563	975.7214134884929	845.1128713274601
141.8587	927	932	False	-9.0	3.0	0.01660000000001105	9.486832980505138	571.4959626806519	690.9154618161529	632.0479135446063	987.6275793776731	833.5855472976542
141.8754	925	933	False	-2.0	1.0	0.01670000000001437	2.23606797749979	133.8962860777165	557.0191757381896	575.4812507499947	990.4170853376255	827.0428563515102
141.8919	925	933	False	0.0	0.0	0.01649999999997931	0.0	0.0	416.4569267422992	493.75301045984946	990.4170853376255	825.0584953699768
141.9086	925	933	False	0.0	0.0	0.01670000000001437	0.0	0.0	331.54996856454807	439.7776919648341	990.4170853376255	823.6802483424268
141.9254	925	933	False	0.0	0.0	0.016799999999989268	0.0	0.0	331.54996856454807	419.6622784211924	990.4170853376255	823.0527383022655
141.942	925	933	False	0.0	0.0	0.01660000000001105	0.0	0.0	331.54996856454807	410.61219991851226	984.2166885122352	819.0840163392055
141.9587	923	933	False	-2.0	0.0	0.01669999999998595	2.0	119.76047904201694	336.50992816342574	415.6022198785963	969.069313732119	812.1761725953635
141.9753	916	923	False	-7.0	-10.0	0.01660000000001105	12.206555615733702	735.3346756461191	397.78781780060234	446.2411646971846	956.4937265418888	807.896716034933
141.9922	910	909	False	-6.0	-14.0	0.016899999999992588	15.231546211727817	901.274923771272	453.2862183109487	483.79428652098767	940.3178779574487	812.5908562629083
142.0088	903	894	False	-7.0	-15.0	0.01660000000001105	16.55294535724685	997.1653829660138	491.74047641523083	525.3428441445716	959.8295305066149	821.1923724839908
142.0254	896	877	False	-7.0	-17.0	0.01659999999998263	18.384776310850235	1107.516645233101	506.77565876661964	571.4893710292841	981.1385554729554	830.7446432236355
142.0422	895	861	False	-1.0	-16.0	0.01680000000001769	16.0312195418814	954.2392584443165	460.0569678217682	611.2493401311307	963.0156802142113	837.6209100089054
142.0589	895	843	False	0.0	-18.0	0.01669999999998595	18.0	1077.8443113781525	502.25266354655986	596.584062681353	859.3246347041646	843.4216232719083
142.0754	903	816	False	8.0	-27.0	0.01650000000000773	28.160255680657446	1706.682162463288	633.3181532453575	595.1686644917701	714.8126197923315	855.2464795196441
