FrameTime	CursorPosScreenX	CursorPosScreenY	SuccessfulSel?	dx	dy	dt	distance	cursorSpeed	smoothSpeed12	smoothSpeed24	smoothSpeed48	smoothSpeed96
144.2103	485	593	False	0.0	0.0	0.01649999999997931	0.0	0.0	344.38652493754813	715.2368551374302	507.72512132420326	688.2108005123863
144.2269	483	593	False	-2.0	0.0	0.01660000000001105	2.0	120.48192771076317	304.5264859793563	712.7719055185859	492.27005017421516	688.8267612880032
144.2438	474	592	False	-9.0	-1.0	0.016899999999992588	9.055385138137417	535.8216058071828	329.33701662200565	726.1019193447313	470.1411431696849	691.913226368457
144.2605	455	602	False	-19.0	10.0	0.01670000000001437	21.470910553583888	1285.6832666805637	431.45720852410415	747.3330441562149	459.9936334907097	701.585522301139
144.27700000000002	450	607	False	-5.0	5.0	0.01650000000000773	7.0710678118654755	428.5495643552826	467.16967222037766	702.6147440483952	457.694204504589	699.8120553130789
144.2939	450	609	False	0.0	2.0	0.016899999999992588	2.0	118.3431952663241	442.30938293705236	619.3337867170342	457.37018177935164	694.1421864886621
144.3103	450	609	False	0.0	0.0	0.01640000000000441	0.0	0.0	372.27111523430784	518.4168784528661	452.3801618192676	687.9046615385678
144.3275	450	609	False	0.0	0.0	0.017199999999974125	0.0	0.0	265.6819679475019	450.14046532939807	447.390141859192	680.3484400408237
144.3438	450	609	False	0.0	0.0	0.01630000000000109	0.0	0.0	222.99971509430233	385.8030877291583	446.1351217788694	674.8011027627148
144.3606	450	607	False	0.0	-2.0	0.01680000000001769	2.0	119.0476190474937	217.32726490563468	371.5316549221132	448.6152805090255	664.0734258168193
144.377	450	607	False	0.0	0.0	0.01640000000000441	0.0	0.0	217.32726490563468	351.17241818399515	443.5023023026511	651.6700907761544
144.3937	450	607	False	0.0	0.0	0.01669999999998595	0.0	0.0	217.32726490563468	321.58661936741413	436.2714591790907	637.9650646291747
144.4104	450	607	False	0.0	0.0	0.01670000000001437	0.0	0.0	217.32726490563468	280.8568949215882	426.34990217209815	627.242168362468
144.4272	451	605	False	1.0	-2.0	0.016799999999989268	2.23606797749979	133.0992843750725	218.3787112943271	261.4525986368385	421.2328896081281	624.8635590004072
144.4438	467	597	False	16.0	-8.0	0.01660000000001105	17.88854381999832	1077.6231216859283	263.5288376175559	296.4329271197776	440.89386534996584	633.5937898712646
144.4606	478	592	False	11.0	-5.0	0.016799999999989268	12.083045973594572	719.2289270001364	216.32430931085364	323.8907589174757	455.8778013291353	636.5878146529313
144.4772	489	588	False	11.0	-4.0	0.01660000000001105	11.704699910719626	705.102404259749	239.3703793028925	353.27002576163187	470.5674347512134	635.4486801983493
144.4939	500	581	False	11.0	-7.0	0.01669999999998595	13.038404810405298	780.7428030189383	294.57034661561033	368.4398647763282	486.83290981410795	635.6423445877255
144.5106	522	564	False	22.0	-17.0	0.01670000000001437	27.80287754891569	1664.8429669995069	433.3072605322359	402.78918788326865	521.5171382932643	646.8412092004402
144.5273	628	480	False	106.0	-84.0	0.01669999999998595	135.2479205015737	8098.677874352545	1108.1970833949479	686.9395256712219	690.2395940089423	714.3495726793899
144.5441	719	409	False	91.0	-71.0	0.016799999999989268	115.42096863222038	6870.295751922268	1680.7217293884703	951.8607222413833	833.3707555073229	761.051181596068
144.5607	783	359	False	64.0	-50.0	0.01660000000001105	81.21576201698781	4892.515784152635	2078.510743147232	1147.9190040264302	935.2981676771695	785.6296014841405
144.5773	825	317	False	42.0	-42.0	0.01660000000001105	59.39696961966999	3578.130699977738	2376.68830147871	1297.0077831921692	1009.842557260039	800.927533940939
144.594	844	291	False	19.0	-26.0	0.01669999999998595	32.202484376209235	1928.292477618942	2537.3793412802884	1377.3533030929584	1050.0153172104335	796.5871832569043
144.6106	851	280	False	7.0	-11.0	0.01660000000001105	13.038404810405298	785.446072915459	2602.83318068991	1410.0802227977692	1062.658538967605	778.2162100962341
144.6274	853	274	False	2.0	-6.0	0.016799999999989268	6.324555320336759	376.46162621076184	2623.1133758428846	1420.7460435686025	1066.7589745435994	761.1568764460245
144.6439	853	273	False	0.0	-1.0	0.01650000000000773	1.0	60.60606060603221	2538.3619540862264	1400.945395851888	1063.5236575983147	752.375538974934
144.6606	854	271	False	1.0	-2.0	0.01669999999998595	2.23606797749979	133.89628607794438	2489.5842340093773	1352.954271660112	1050.1436579081687	748.3722464811193
144.6774	858	261	False	4.0	-10.0	0.01680000000001769	10.770329614269007	641.0910484677182	2484.249954360041	1361.8101668314634	1032.2124554399345	750.2999207597749
144.6941	867	248	False	9.0	-13.0	0.01669999999998595	15.811388300841896	946.7897186140839	2498.0871973263033	1396.3287719709535	1007.8312793439991	756.4420755667644
144.7107	872	240	False	5.0	-8.0	0.01660000000001105	9.433981132056603	568.3121163885737	2406.7096264420593	1420.0084434871442	969.2126609700103	759.75902272257
144.7276	886	226	False	14.0	-14.0	0.016899999999992588	19.79898987322333	1171.537862321421	1829.447958772799	1468.82252108387	959.4814932066392	767.6733264354758
144.7444	905	218	False	19.0	-8.0	0.01680000000001769	20.615528128088304	1227.1147695277737	1359.1828769065908	1519.9523031475273	952.877695438348	770.9860749816976
144.7609	937	202	False	32.0	-16.0	0.01649999999997931	35.77708763999664	2168.308341820697	1132.1655900455962	1605.3381665964107	988.4349107592674	765.1608947505019
144.7775	989	181	False	52.0	-21.0	0.01660000000001105	56.08029957123981	3378.331299470029	1115.5156400032872	1746.1019707409953	1048.6371944625005	779.7407717060363
144.7941	1038	159	False	49.0	-22.0	0.01659999999998263	53.71219600798314	3235.6744583156233	1224.4641383946773	1880.9217398374797	1101.2541796024523	797.1802389172627
144.8109	1064	149	False	26.0	-10.0	0.01680000000001769	27.85677655436824	1658.141461567792	1297.188754115705	1950.0109674028045	1115.4339311622016	804.4123851660303
144.8275	1068	147	False	4.0	-2.0	0.01659999999998263	4.47213595499958	269.40578042194335	1288.2674336333034	1955.6904047380906	1108.57150168747	799.0610648566761
144.8441	1068	147	False	0.0	0.0	0.01660000000001105	0.0	0.0	1283.2169285828006	1910.7894413345102	1103.6111842271491	794.0710448965921
144.8606	1068	147	False	0.0	0.0	0.01650000000000773	0.0	0.0	1272.058904742972	1880.8215693761713	1102.3561641468289	794.0710448965921
144.8775	1068	147	False	0.0	0.0	0.016899999999992588	0.0	0.0	1218.6346507039955	1851.442302532015	1102.3561641468289	792.830965531512
