Title	Average	Min95	Min99	Max99	Max95
Standard	0.220738062874657	0.217050935023223	0.215892123412772	0.225584002336542	0.224425190726092
Biaisé	0.201623472751538	0.198305106105181	0.197262190873469	0.205984754629606	0.204941839397894
