i	speed	frequency	angle	area	area/speed2	normedArea/s2	difficulty	amplitude	time	errors	product	product_-2.0	product_-1.5	product_-1.0	product_-0.5	product_0.0	product_0.5	product_1.5	product_2.0
2	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	0.8493575999999999	0.0	0.8493575999999999	0.8493575999999999	0.8493575999999999	0.8493575999999999	0.8493575999999999	0.8493575999999999	0.8493575999999999	0.8493575999999999	0.8493575999999999
3	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.6412240000000002	2.0	4.923672000000001	2.159972255833942	2.4202247421928016	2.8426833546014234	3.5689752299029336	4.923672000000001	7.761027252624076	36.70037972633449	132.93914400000003
4	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.613953	2.0	4.8418589999999995	2.124081601426714	2.380009665552233	2.795448597028212	3.5096722197747097	4.8418589999999995	7.632068028163361	36.09055677985255	130.73019299999999
5	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.307331	1.0	2.614662	1.5546873268636223	1.6703817450694316	1.8488452307107808	2.134253050116	2.614662	3.484225557207355	9.28596333560277	20.917296
6	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.855423	4.0	14.277115	4.2698533029210415	5.044215918296125	6.384919932516382	8.910803839008096	14.277115	27.807587547372638	270.80468470163396	1784.639375
7	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.0908010000000001	0.0	1.0908010000000001	1.0908010000000001	1.0908010000000001	1.0908010000000001	1.0908010000000001	1.0908010000000001	1.0908010000000001	1.0908010000000001	1.0908010000000001
8	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	0.7159615	0.0	0.7159615	0.7159615	0.7159615	0.7159615	0.7159615	0.7159615	0.7159615	0.7159615	0.7159615
9	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.482841	1.0	2.965682	1.76340506761775	1.8946315334375925	2.097053853042883	2.42077784974659	2.965682	3.9519850056909163	10.532609689916743	23.725456
10	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	0.8485870000000001	0.0	0.8485870000000001	0.8485870000000001	0.8485870000000001	0.8485870000000001	0.8485870000000001	0.8485870000000001	0.8485870000000001	0.8485870000000001	0.8485870000000001
11	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	1.081848	0.0	1.081848	1.081848	1.081848	1.081848	1.081848	1.081848	1.081848	1.081848	1.081848
12	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	0.9084625	0.0	0.9084625	0.9084625	0.9084625	0.9084625	0.9084625	0.9084625	0.9084625	0.9084625	0.9084625
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.023079	0.0	1.023079	1.023079	1.023079	1.023079	1.023079	1.023079	1.023079	1.023079	1.023079
14	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	0.9578476	1.0	1.9156952	1.1390791810082803	1.223845487943426	1.3546010666065196	1.5637119917192281	1.9156952	2.5528019207298898	6.803585086481623	15.3255616
15	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.314484	0.0	1.314484	1.314484	1.314484	1.314484	1.314484	1.314484	1.314484	1.314484	1.314484
16	5	1	0	0.0	0.0	0.0	3.0	4.5	1.557808	1.0	3.115616	1.852556357408159	1.9904171518331022	2.2030732011733067	2.54316349531611	3.115616	4.151782866635974	11.065099788736502	24.924928
17	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	1.264946	1.0	2.529892	1.5042827832942318	1.6162262708515267	1.7889037888695971	2.0650583966356137	2.529892	3.371263422719429	8.984902964526489	20.239136
18	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.8320009999999998	2.0	5.496002999999999	2.4110489078029786	2.701553321132249	3.17311881151699	3.9838353510291116	5.496002999999999	8.663174367322533	40.96645696079541	148.392081
19	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.190559	1.0	2.381118	1.4158212336305245	1.5211817206416105	1.6837046846053496	1.9436196166793678	2.381118	3.1730113453771316	8.456532601821495	19.048944
20	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	3.114105	5.0	18.68463	4.873837716229124	5.867475229012051	7.627968255449808	11.055268066770392	18.68463	39.246895023820066	494.62647181477564	4035.88008
21	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.090439	1.0	2.180878	1.296757817276452	1.3932580193629356	1.5421136227405554	1.7801710215052198	2.180878	2.9061771138109864	7.745380912493735	17.447024
22	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.7148970000000001	3.0	6.8595880000000005	2.425230595472934	2.79961551656373	3.4297940000000002	4.570447694867039	6.8595880000000005	12.180901903446934	86.52086462417108	439.01363200000003
23	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.7902220000000002	4.0	8.951110000000002	2.677006285815416	3.1624968733823065	4.00305808681563	5.586673872934677	8.951110000000002	17.434108709719204	169.782376991405	1118.88875
24	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.2160950000000001	1.0	2.4321900000000003	1.4461888265192342	1.5538091640680216	1.7198180421341094	1.9853078240941409	2.4321900000000003	3.2410684662048697	8.637914638763903	19.457520000000002
25	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.506523	2.0	4.519569000000001	1.9826957702152277	2.2215884238120607	2.6093743787710877	3.276056936944047	4.519569000000001	7.1240525727779875	33.68825106533697	122.028363
0	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.248795	1.0	2.49759	1.4850758991798232	1.5955900772902816	1.7660628256237094	2.038691454359768	2.49759	3.32821867967084	8.870182519716936	19.98072
1	3	1	0	0.0	0.0	0.0	1.8	4.5	0.6571884	0.0	0.6571884	0.6571884	0.6571884	0.6571884	0.6571884	0.6571884	0.6571884	0.6571884	0.6571884
2	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	0.9824142	0.0	0.9824142	0.9824142	0.9824142	0.9824142	0.9824142	0.9824142	0.9824142	0.9824142	0.9824142
3	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.074387	0.0	1.074387	1.074387	1.074387	1.074387	1.074387	1.074387	1.074387	1.074387	1.074387
4	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	0.8579865	0.0	0.8579865	0.8579865	0.8579865	0.8579865	0.8579865	0.8579865	0.8579865	0.8579865	0.8579865
5	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.3146129999999998	1.0	2.6292259999999996	1.563347133075072	1.6796859839099358	1.8591435338719815	2.146141111143348	2.6292259999999996	3.5036331368544245	9.33768733282295	21.033807999999997
6	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.6641619999999997	4.0	13.320809999999998	3.983851399675889	4.706345914184917	5.957247335071794	8.313943320250445	13.320809999999998	25.94498890545582	252.66573478047718	1665.1012499999997
7	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	0.7501144000000001	0.0	0.7501144000000001	0.7501144000000001	0.7501144000000001	0.7501144000000001	0.7501144000000001	0.7501144000000001	0.7501144000000001	0.7501144000000001	0.7501144000000001
8	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.631599	2.0	4.8947970000000005	2.1473050434592738	2.406031272475319	2.8260123655785727	3.548044883656585	4.8947970000000005	7.7155125103911395	36.485149413552094	132.159519
9	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	0.8234940000000001	0.0	0.8234940000000001	0.8234940000000001	0.8234940000000001	0.8234940000000001	0.8234940000000001	0.8234940000000001	0.8234940000000001	0.8234940000000001	0.8234940000000001
10	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	0.9821167	1.0	1.9642334	1.1679401674029928	1.2548542084658219	1.3889227569731084	1.6033319507797645	1.9642334	2.617482570443253	6.975968341210591	15.7138672
11	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	2.150963	5.0	12.905778	3.3664390236081783	4.0527606233641595	5.2687618056061325	7.636053558471742	12.905778	27.108469066110832	341.6465532453547	2787.648048
12	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.145569	3.0	8.582276	3.0342927788072793	3.502699150011998	4.291138	5.718250653087724	8.582276	15.239962234511305	108.24934966404285	549.265664
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	2.006134	2.0	6.018402	2.640220823900435	2.9583378886454335	3.4747260147913814	4.362501738864464	6.018402	9.486615261789826	44.860347875677114	162.49685399999998
14	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	1.8071669999999997	3.0	7.228667999999999	2.555720080873099	2.950248775420288	3.6143339999999995	4.816360544913065	7.228667999999999	12.83629509535936	91.17611807605316	462.63475199999993
15	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	0.9570923000000001	0.0	0.9570923000000001	0.9570923000000001	0.9570923000000001	0.9570923000000001	0.9570923000000001	0.9570923000000001	0.9570923000000001	0.9570923000000001	0.9570923000000001
16	5	1	0	0.0	0.0	0.0	3.0	4.5	1.1658629999999999	1.0	2.3317259999999997	1.386452574718417	1.4896275483805421	1.6487792664689835	1.9033027318769231	2.3317259999999997	3.1071929456292535	8.281117079252194	18.653807999999998
17	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	0.8082961999999999	0.0	0.8082961999999999	0.8082961999999999	0.8082961999999999	0.8082961999999999	0.8082961999999999	0.8082961999999999	0.8082961999999999	0.8082961999999999	0.8082961999999999
18	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.622665	3.0	6.49066	2.2947948501881386	2.6490442937301104	3.24533	4.324636120298434	6.49066	11.525778625279953	81.86752836781483	415.40224
19	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	0.9661026	0.0	0.9661026	0.9661026	0.9661026	0.9661026	0.9661026	0.9661026	0.9661026	0.9661026	0.9661026
20	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.5310290000000002	1.0	3.0620580000000004	1.8207105800755012	1.9562015226227385	2.1652019761865176	2.499446056940476	3.0620580000000004	4.080412971638873	10.87488873112056	24.496464000000003
21	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.5409549999999999	1.0	3.0819099999999997	1.832514649899018	1.9688840102265348	2.1792394600066327	2.5156505191428185	3.0819099999999997	4.106867192399216	10.945393042629421	24.655279999999998
22	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.365578	1.0	2.731156	1.6239550736911856	1.7448041564595533	1.9312189280783265	2.2293428455925137	2.731156	3.6394622080866323	9.699691386424522	21.849248
23	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.831116	2.0	5.493348	2.409884182301516	2.700248259241343	3.171585946552292	3.981910846465162	5.493348	8.658989375439297	40.94666695281491	148.320396
24	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	0.6661453	0.0	0.6661453	0.6661453	0.6661453	0.6661453	0.6661453	0.6661453	0.6661453	0.6661453	0.6661453
25	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.482628	2.0	4.447884	1.9512481816757279	2.1863517527575937	2.5679870247242294	3.2240953137173998	4.447884	7.011057791930613	33.15392084986318	120.09286800000001
0	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.131889	1.0	2.263778	1.3460504521933148	1.446218840557513	1.6007327749009201	1.8478392623159312	2.263778	3.016647338525496	8.039799984833284	18.110224
1	3	1	0	0.0	0.0	0.0	1.8	4.5	3.163551	3.0	12.654204	4.473936729458967	5.164582168515488	6.327102	8.431319417751805	12.654204	22.470681561371585	159.6091006064277	809.869056
2	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	1.173767	1.0	2.347534	1.395852067755399	1.4997265189649076	1.6599572104659808	1.9162062246481624	2.347534	3.1282582449330776	8.337259138305797	18.780272
3	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.61499	2.0	4.84497	2.1254463701781456	2.38153887366621	2.7972447337156607	3.5119272607157446	4.84497	7.636971798313548	36.1137457496557	130.81419
4	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	1.507111	1.0	3.014222	1.792267124298866	1.92564140389338	2.1313768162016777	2.460399278081354	3.014222	4.0166680540340085	10.704999337339682	24.113776
5	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	1.3739620000000001	1.0	2.7479240000000003	1.6339253861433687	1.755516424852686	1.9430756945852627	2.2430299512850835	2.7479240000000003	3.6618067765789473	9.759242882262757	21.983392000000002
6	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.064423	4.0	10.322115	3.087032416975056	3.64688361713716	4.616190162314049	6.442361917564091	10.322115	20.10442001318532	195.78725099776858	1290.264375
7	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.0738530000000002	0.0	1.0738530000000002	1.0738530000000002	1.0738530000000002	1.0738530000000002	1.0738530000000002	1.0738530000000002	1.0738530000000002	1.0738530000000002	1.0738530000000002
8	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	1.165909	0.0	1.165909	1.165909	1.165909	1.165909	1.165909	1.165909	1.165909	1.165909	1.165909
9	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.099167	0.0	1.099167	1.099167	1.099167	1.099167	1.099167	1.099167	1.099167	1.099167	1.099167
10	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	1.898041	3.0	7.592164	2.684235324140192	3.0986030266973112	3.796082	5.058552853735898	7.592164	13.481772508623154	95.76093981861668	485.898496
11	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	2.097916	4.0	10.48958	3.1371161337044984	3.706050305838446	4.691082787084449	6.54688217707727	10.48958	20.43059218792936	198.96368450856954	1311.1975
12	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.140656	0.0	1.140656	1.140656	1.140656	1.140656	1.140656	1.140656	1.140656	1.140656	1.140656
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	1.248642	1.0	2.497284	1.4848939504912275	1.595394588613737	1.7658464509486662	2.038441677741094	2.497284	3.327810912617008	8.869095761741834	19.978272
14	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	1.698563	2.0	5.095689	2.2354346236626244	2.504779480907683	2.9419974158566147	3.6936635544140324	5.095689	8.032172167418285	37.982570989153146	137.583603
15	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.173798	0.0	1.173798	1.173798	1.173798	1.173798	1.173798	1.173798	1.173798	1.173798	1.173798
16	5	1	0	0.0	0.0	0.0	3.0	4.5	1.357605	1.0	2.71521	1.614473525363269	1.7346170243151777	1.9199434033455258	2.2163267084638334	2.71521	3.618213013836963	9.64305922083313	21.72168
17	5	8	90	29.61386	1.184555	0.4164982	5.91633	4.5	0.8567046999999999	0.0	0.8567046999999999	0.8567046999999999	0.8567046999999999	0.8567046999999999	0.8567046999999999	0.8567046999999999	0.8567046999999999	0.8567046999999999	0.8567046999999999
18	3	4	90	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	2.0489349999999997	2.0	6.146804999999999	2.6965501077288145	3.0214542208405475	3.548859521406137	4.455575998572508	6.146804999999999	9.689012818393655	45.81744632943287	165.96373499999999
19	3	32	180	0.8901154	0.09890171	0.03477458	2.04167	4.5	1.056702	1.0	2.113404	1.2566375368376053	1.350152127332985	1.4944022997867745	1.725094460824135	2.113404	2.8162631458690464	7.505747227487237	16.907232
20	3	8	180	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	2.3480220000000003	1.0	4.6960440000000006	2.7922844685829196	3.000076557368729	3.3206045571504	3.833209122433011	4.6960440000000006	6.257817080207788	16.67798453734264	37.568352000000004
21	5	4	45	70.90379	2.8361509999999996	0.9972120000000001	3.033363	4.5	1.998398	3.0	7.993592	2.8261615546192687	3.2624385307513655	3.996796	5.32601872446386	7.993592	14.194607607363324	100.82420274991105	511.589888
22	5	16	90	16.587	0.6634799	0.23328449999999998	5.146354	4.5	2.164063	3.0	8.656252	3.0604472444298074	3.5328911028600873	4.328126	5.7675398288626365	8.656252	15.371324992625842	109.18241845497282	554.000128
23	3	16	45	17.31625	1.9240279999999998	0.6765025	3.3756980000000003	4.5	1.28302	1.0	2.56604	1.5257765126907912	1.6393194887591453	1.8144642847959287	2.094564688177539	2.56604	3.419433237954413	9.113282465454475	20.52832
24	5	16	45	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.9228060000000002	1.0	3.8456120000000005	2.286614575969922	2.45677647184223	2.7192583230123617	3.1390325558571974	3.8456120000000005	5.1245551484296215	13.657678137730246	30.764896000000004
25	3	8	90	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.565125	1.0	3.13025	1.8612577858686339	1.999766110305496	2.213421001809191	2.555108694785639	3.13025	4.171283726328039	11.11707239072223	25.042
0	3	4	180	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	2.289993	4.0	11.449964999999999	3.4243382415551262	4.0453618057242995	5.120580015998676	7.146289154251985	11.449964999999999	22.30113746032392	217.1800228316256	1431.245625
1	3	1	0	0.0	0.0	0.0	1.8	4.5	1.3982700000000001	1.0	2.7965400000000002	1.6628326326948548	1.7865748480516674	1.9774523978594278	2.282713415642786	2.7965400000000002	3.7265911003994616	9.931902443431147	22.372320000000002
2	5	16	180	4.709085	0.18836340000000001	0.06622998	3.7421230000000003	4.5	1.406906	1.0	2.813812	1.6731026253400183	1.7976090977944024	1.9896655461840818	2.296811918119054	2.813812	3.749607285215734	9.993243893581312	22.510496
3	5	32	90	8.911724000000001	0.356469	0.1253372	4.315533	4.5	2.25647	3.0	9.02588	3.1911304770880182	3.683748017904609	4.51294	6.013817803656213	9.02588	16.027691294620553	113.84458390125081	577.65632
4	5	32	180	2.472543	0.09890171	0.03477458	3.4027839999999996	4.5	0.974411	1.0	1.948822	1.1587764941369165	1.2450086065387036	1.37802525152553	1.59075218809665	1.948822	2.596945769222925	6.921234805728641	15.590576
5	5	8	180	8.911724000000001	0.356469	0.1253372	4.315533	4.5	3.403854	3.0	13.615416	4.81377649113791	5.556883284837235	6.807708	9.071761550672694	13.615416	24.177552160657726	171.7329910393704	871.386624
6	5	4	180	16.587	0.6634799	0.23328449999999998	5.146354	4.5	1.5077969999999998	1.0	3.0155939999999997	1.7930829203797576	1.9265179086784094	2.1323469667054655	2.4615191915480885	3.0155939999999997	4.018496342915893	10.709871990744384	24.124751999999997
7	3	32	90	3.2082200000000003	0.35646890000000003	0.1253371	2.5893200000000003	4.5	1.6563419999999998	2.0	4.9690259999999995	2.179868662761757	2.4425184435111285	2.8688684987102486	3.6018505519343385	4.9690259999999995	7.832517317359399	37.03844225814167	134.16370199999997
8	3	8	45	23.60454	2.6227270000000003	0.9221705	2.3167590000000002	4.5	0.9411315999999998	0.0	0.9411315999999998	0.9411315999999998	0.9411315999999998	0.9411315999999998	0.9411315999999998	0.9411315999999998	0.9411315999999998	0.9411315999999998	0.9411315999999998
9	3	32	45	10.66099	1.184555	0.4164982	3.5497980000000005	4.5	1.282867	1.0	2.565734	1.5255945640021957	1.6391240000826008	1.8142479101208855	2.0943149115588646	2.565734	3.419025470900581	9.112195707479374	20.525872
10	5	32	45	29.61386	1.184555	0.4164982	5.91633	4.5	1.24794	0.0	1.24794	1.24794	1.24794	1.24794	1.24794	1.24794	1.24794	1.24794	1.24794
11	3	4	45	25.52536	2.8361520000000002	0.9972120999999999	1.8200169999999998	4.5	1.58989	2.0	4.76967	2.092412912453038	2.344525253935424	2.753770258445682	3.457345266868127	4.76967	7.518278808178829	35.5524698171011	128.78109
12	3	16	90	5.971319	0.6634799	0.23328449999999998	3.087812	4.5	1.108429	0.0	1.108429	1.108429	1.108429	1.108429	1.108429	1.108429	1.108429	1.108429	1.108429
13	5	8	45	65.56818	2.6227270000000003	0.9221705	3.861265	4.5	2.496582	2.0	7.489746	3.2856866914049596	3.6815751703077635	4.324206869261923	5.4290208511583575	7.489746	11.805847916195912	55.82754542824843	202.223142
14	3	16	180	1.695271	0.18836340000000001	0.06622998	2.245274	4.5	1.2575379999999998	1.0	2.5150759999999996	1.4954731369862915	1.6067610413362206	1.778427294799537	2.0529646372164154	2.5150759999999996	3.3515200349103798	8.932283990150339	20.120607999999997
15	5	4	90	48.10069	1.9240279999999998	0.6765025	5.626163	4.5	1.523239	0.0	1.523239	1.523239	1.523239	1.523239	1.523239	1.523239	1.523239	1.523239	1.523239
16	5	1	0	0.0	0.0	0.0	3.0	4.5	1.040741	0.0	1.040741	1.040741	1.040741	1.040741	1.040741	1.040741	1.040741	1.040741	1.040741
