Title	Average	Min95	Min99	Max99	Max95
Standard	0.064134148318207	0.05683345240663	0.054538947977277	0.073729348659138	0.071434844229785
Pseudo-haptique	0.096997039818957	0.084402097426971	0.080443686960918	0.113550392676996	0.109591982210943
