Frequency	Angle	Speed	Area	Stdev
2048	4	1.0	5.93706383553	1.16695271714
4096	4	1.0	4.78285302953	1.09703364976

0.5	8	1.0	9.99123174332	0.00484957062856
1	8	1.0	9.98472149728	0.00910966304434
2	8	1.0	9.96650300176	0.0271761382894
4	8	1.0	9.93769076108	0.042798746714
6	8	1.0	9.90526112491	0.0621566560566
8	8	1.0	9.87980983016	0.076692135724
10	8	1.0	9.85080251458	0.105178444008
12	8	1.0	9.8015906301	0.131877615512
16	8	1.0	9.75881005499	0.166331135578
20	8	1.0	9.66488522061	0.233312253241
24	8	1.0	9.62775212923	0.31529492607
32	8	1.0	9.56175673728	0.266803087819
40	8	1.0	9.40948741953	0.414698730751
48	8	1.0	9.26078507375	0.49936233009
56	8	1.0	9.12647339587	0.624043926995
64	8	1.0	9.0815556357	0.614671032134
80	8	1.0	8.83938134834	0.815751075282
96	8	1.0	8.8144211082	0.701370540855
112	8	1.0	8.42189470489	1.01187305995
128	8	1.0	8.35329708692	1.01834350805
160	8	1.0	8.21475576968	0.966912542284
192	8	1.0	7.885714902	1.04594005603
224	8	1.0	7.67681071614	1.17941515442
256	8	1.0	7.27129379204	1.17329612421
320	8	1.0	7.37987388341	1.21527326272
384	8	1.0	6.7451855796	1.23152815425
512	8	1.0	6.0065440967	1.16749041002
1024	8	1.0	4.70568217942	1.00859231458
2048	8	1.0	3.61916982035	0.827303413837
4096	8	1.0	2.76197495174	0.577881899221

0.5	16	1.0	9.97002912033	0.0185816580926
1	16	1.0	9.94231836617	0.0347712178542
2	16	1.0	9.88005498016	0.0788592556059
4	16	1.0	9.75063018265	0.162100291476
6	16	1.0	9.65800799034	0.249923093953
8	16	1.0	9.55224880421	0.323788562435
10	16	1.0	9.41074688592	0.387236883209
12	16	1.0	9.30899591977	0.441384001091
16	16	1.0	9.13085457005	0.570768762225
20	16	1.0	8.91993896505	0.622681297485
24	16	1.0	8.79007841404	0.777929615101
32	16	1.0	8.44951373725	0.87368024456
40	16	1.0	8.10697850766	1.01675833191
48	16	1.0	7.84629462475	1.07166528929
56	16	1.0	7.51302110763	1.10232131287
64	16	1.0	7.28690762939	1.17552042069
80	16	1.0	7.00161602501	1.16154269329
96	16	1.0	6.68096678383	1.15563338682
112	16	1.0	6.16657487576	1.2171283493
128	16	1.0	6.06218640479	1.20073828358
160	16	1.0	5.70727735671	1.18059840132
192	16	1.0	5.7348340729	1.07516950222
224	16	1.0	5.15240552862	1.1248401861
256	16	1.0	4.78560267821	1.00224888248
320	16	1.0	4.84589736027	0.934674906556
384	16	1.0	4.27849788469	0.922657021148
512	16	1.0	3.57303520283	0.762569177321
1024	16	1.0	2.74231091906	0.598451967045
2048	16	1.0	2.05526322243	0.472792585194
4096	16	1.0	1.48951067093	0.334487600487

0.5	24	1.0	9.93975534323	0.0396513233558
1	24	1.0	9.8647243803	0.0946755006777
2	24	1.0	9.71840482289	0.18298317287
4	24	1.0	9.45357981591	0.360000973775
6	24	1.0	9.25286788147	0.51151080003
8	24	1.0	8.93315248725	0.759486707529
10	24	1.0	8.77291378645	0.741131259132
12	24	1.0	8.55234970195	0.784827589117
16	24	1.0	8.24767056356	0.948229469983
20	24	1.0	7.82503112854	1.02566093353
24	24	1.0	7.68051585818	1.15019785916
32	24	1.0	7.10144768711	1.17235332954
40	24	1.0	6.6850561503	1.23405015517
48	24	1.0	6.36019843108	1.3265506105
56	24	1.0	6.12886346433	1.17612589559
64	24	1.0	5.89112472627	1.18031501038
80	24	1.0	5.42627274418	1.14787157708
96	24	1.0	5.11710590168	1.09312587058
112	24	1.0	4.86032001611	1.08082077938
128	24	1.0	4.41931292198	0.919929057386
160	24	1.0	4.39916825752	0.896172573758
192	24	1.0	3.98839046258	0.837003376781
224	24	1.0	3.85257082273	0.822635368055
256	24	1.0	3.39164270074	0.681666073969
320	24	1.0	3.44329266137	0.752208299904
384	24	1.0	3.06721024211	0.690616965636
512	24	1.0	2.59455562154	0.563968030565
1024	24	1.0	1.89846920801	0.405899072398
2048	24	1.0	1.35060174778	0.30023852024
4096	24	1.0	1.00760455424	0.224262015126

0.5	32	1.0	9.88774385099	0.0808907871102
1	32	1.0	9.77753240227	0.140863066073
2	32	1.0	9.52868896969	0.330833998232
4	32	1.0	9.10202772921	0.606371549597
6	32	1.0	8.70492140031	0.799941443867
8	32	1.0	8.34541436679	0.884160627732
10	32	1.0	7.92567065374	1.02025702084
12	32	1.0	7.88337447462	1.06455680931
16	32	1.0	7.26908165013	1.28748791594
20	32	1.0	6.79082500084	1.28975187972
24	32	1.0	6.5789961225	1.21231759762
32	32	1.0	5.93788729633	1.16868709461
40	32	1.0	5.71563952398	1.17560953072
48	32	1.0	5.2089741459	1.12789224797
56	32	1.0	4.87840608884	1.11370420393
64	32	1.0	4.83916555153	1.06614882969
80	32	1.0	4.35166316587	0.942411844709
96	32	1.0	4.13583918759	0.914225886189
112	32	1.0	3.84546596423	0.814855699936
128	32	1.0	3.60056767858	0.82455082018
160	32	1.0	3.38420784114	0.706171040486
192	32	1.0	3.31701045449	0.777010983222
224	32	1.0	2.97743792127	0.641001041808
256	32	1.0	2.65782015553	0.617735573936
