"#Angle"	"Frequency"	"Speed"	"Average_Time"	"Errors"	"Capped_Errors"	"Failure_rate"	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.2	1.4	1.6	1.8	2
90	2	0.81	0.3951649997	2.6923076923	1.6346153846	13.4615384615	0.0722540107	0.2457693613	0.5097098977	0.8453146366	0.3747736285	1.5367619961	1.8461077009	1.9952091485	2.3552818771	2.7941778182	3.2100919845	4.0202959753	4.5125316476	5.0292161568	5.7713111558
90	4	0.81	0.4665759931	3.2115384615	2.4615384615	21.1538461538	0.1267513651	0.4267616212	0.7696747799	0.950539823	1.296088763	1.4615872569	1.7064400034	1.9350765274	2.118692837	2.3449059297	2.8444807841	3.3020751905	3.4991747372	4.0503771124	4.2293797823
90	8	0.81	0.5271255197	7.3269230769	3.3653846154	50	0.2400557786	0.5296643391	0.7124921238	0.9028048043	1.1402741896	1.2924450062	1.5094909262	1.5898031961	1.7704921108	1.9054254571	2.4582330971	2.7500879785	2.8614715559	3.2781225459	3.7117930777
90	13	0.81	0.5622256243	6.5769230769	3.0961538462	36.5384615385	0.291780858	0.4901978276	0.6668787902	0.8901438986	0.9649781693	1.1958825405	1.2657907171	1.3989782259	1.6661650789	1.7221339898	1.9966943238	2.0656879481	2.4674310083	2.9994423804	3.1934908826
90	20	0.81	0.4570138899	4.3846153846	2.9807692308	32.6923076923	0.2980167875	0.4889422471	0.6696680613	0.7907618118	0.9070156874	1.1030032788	1.1844106107	1.2479694953	1.4290606789	1.5878686123	1.6166541604	1.8484497281	1.9948561872	2.2319577128	2.2019015186
90	30	0.81	0.3904218297	4.4615384615	2.7307692308	32.6923076923	0.29903349	0.453573322	0.5884067011	0.7098784711	0.9100402718	1.05749815	1.0842990188	1.1520517943	1.2421678215	1.2900121795	1.4300417543	1.4305581503	1.9916817685	2.0289462628	1.9637634404
120	2	0.81	0.4253263784	3.0961538462	2.4038461539	17.3076923077	0.071375963	0.2424307277	0.5080675236	0.8426260948	0.376591608	1.5467147531	1.7152608694	1.9711787079	2.2290149869	2.6661325646	2.9489570676	3.4332666353	3.9357070381	4.3745700863	5.2669728768
120	4	0.81	0.4047777864	5.6538461539	2.9038461539	36.5384615385	0.1287732811	0.4232178504	0.7600377699	0.9798645632	1.1696916785	1.450368039	1.5591628418	1.6983662838	1.9645360347	2.021192341	2.4589396191	2.8528182323	3.3438566864	3.4976261212	3.9175877359
120	8	0.81	0.5944864373	7.3461538462	3.5769230769	51.9230769231	0.2424573962	0.5198576052	0.73473339	0.870116177	1.0827748763	1.1034812839	1.329788592	1.5499688552	1.8121962165	1.8258114817	2.2032804668	2.4187778302	2.533156947	2.6395991938	2.7211987298
120	13	0.81	0.4574828391	6.2692307692	3.2115384615	38.4615384615	0.2958206706	0.4999709857	0.6489684666	0.8081398841	0.8746775609	1.016783278	1.2316909474	1.258821896	1.3609140485	1.4493409513	1.7267772366	1.828490486	2.0035603247	2.0435072801	2.0221422413
120	20	0.81	0.4864724568	3.3653846154	2.7115384615	19.2307692308	0.2844905976	0.4558411875	0.5579177177	0.6560003107	0.7702368621	0.8773797398	0.9216512912	1.0517461659	1.0411266191	1.203214223	1.3694587145	1.494235587	1.5096471093	1.8794621199	1.6956791888
120	30	0.81	0.2418160707	1.5	1.2884615385	5.7692307692	0.271717226	0.400624357	0.5296377469	0.5850795674	0.6943634189	0.8095082712	0.8350923623	0.9202075828	1.0224667722	1.1303585417	1.2387066007	1.1549568227	1.5141358627	1.4846776581	1.5186172867
180	2	0.81	0.6715241982	5.2692307692	2.7884615385	32.6923076923	0.0693948736	0.232874873	0.4739620138	0.7742359197	0.3856122877	1.3574240648	1.5573416104	1.8520251438	1.8824448619	2.1497161157	2.5205634764	2.7219016514	2.8768889741	3.3522139144	3.77479735
180	4	0.81	0.5480197819	6.1923076923	3.4615384615	50	0.1255577608	0.4133062822	0.7056882552	0.8719196554	1.0913304392	1.264297044	1.3336247498	1.4290202221	1.5879423482	1.6346106608	1.9394904218	1.9988743114	2.3185638083	2.5486356942	2.9162276871
180	8	0.81	0.4453063797	3.1538461539	2.2115384615	19.2307692308	0.2296649813	0.4645418735	0.6229997502	0.7160454426	0.8274283989	0.9725284048	1.0865789628	1.0604172599	1.1573975826	1.44523446	1.571231602	1.4859763442	1.6788477726	1.7401740268	1.7876815323
180	13	0.81	0.3429083658	1.6730769231	1.4230769231	7.6923076923	0.2792646293	0.426054805	0.5544888828	0.6434563055	0.6642396942	0.7516618815	0.8597529831	0.8949981009	1.0713600477	1.1125205482	1.1444319093	1.207732669	1.2280297021	1.3837049868	1.704492268
180	20	0.81	0.2493859154	1.0769230769	1.0576923077	1.9230769231	0.2476131072	0.365704176	0.4644975605	0.5461727753	0.6342632882	0.673129583	0.7097654492	0.7543081792	0.8848861462	0.8901630126	0.8158246777	1.1066363464	1.028669942	1.2238466641	1.2953885225
180	30	0.81	0.2183981268	1.1538461539	1.1346153846	1.9230769231	0.2406887179	0.3266163494	0.4108781565	0.4553178933	0.5422792567	0.5959433004	0.6566075659	0.7513205688	0.7523801367	0.7902485264	0.9061804492	1.08685389	0.9005143199	0.9255049215	1.1413983216
